Year,Round,Day,Date,Time,Home,H_PTS,Away,A_PTS,Referee/s,Stadium,Crowd,date_time,HomeWin,SOO,Home_w_percent,Away_w_percent,Period
2011,Round 4,Fri,Apr-1,7:30pm,Brisbane,18,Penrith,10,"J. Robinson, C. James",Suncorp,25263,2011-04-01 19:30:00,1.0,False,0.6666666666666666,0.3333333333333333,Pre
2011,Round 4,Fri,Apr-1,7:30pm,South Sydney,32,Manly Warringah,30,"A. Klein, A. Devcich",Central Coast,18108,2011-04-01 19:30:00,1.0,False,0.3333333333333333,0.6666666666666666,Pre
2011,Round 4,Sat,Apr-2,5:30pm,Canberra,22,Gold Coast Titans,23,"S. Lyons, M. Cecchin",Canberra Stadium,12165,2011-04-02 17:30:00,0.0,False,0.3333333333333333,0.0,Pre
2011,Round 4,Sat,Apr-2,7:30pm,Parramatta,22,North Queensland,20,"J. Maxwell, P. Haines",Parramatta,12226,2011-04-02 19:30:00,1.0,False,0.3333333333333333,0.6666666666666666,Pre
2011,Round 4,Sun,Apr-3,2:00pm,Cronulla,18,Warriors,26,"G. Badger, B. Suttor",Owen Delany,14645,2011-04-03 14:00:00,0.0,False,0.6666666666666666,0.0,Pre
2011,Round 4,Sun,Apr-3,2:00pm,Newcastle,18,St George Illawarra,20,"B. Cummins, T. De Las Heras",Ausgrid,20986,2011-04-03 14:00:00,0.0,False,0.6666666666666666,0.6666666666666666,Pre
2011,Round 4,Sun,Apr-3,3:00pm,Sydney,24,Wests Tigers,6,"T. Archer, A. Shortall",SFS,20479,2011-04-03 15:00:00,1.0,False,0.3333333333333333,0.6666666666666666,Pre
2011,Round 4,Mon,Apr-4,7:00pm,Melbourne,30,Canterbury,16,"S. Hayne, G. Sutton",AAMI Park,11592,2011-04-04 19:00:00,1.0,False,0.6666666666666666,1.0,Pre
2011,Round 5,Fri,Apr-8,7:30pm,North Queensland,22,Gold Coast Titans,12,"B. Cummins, T. De Las Heras",Dairy Farmers,13651,2011-04-08 19:30:00,1.0,False,0.5,0.25,Pre
2011,Round 5,Fri,Apr-8,7:30pm,Wests Tigers,30,South Sydney,6,"A. Klein, A. Devcich",SFS,22677,2011-04-08 19:30:00,1.0,False,0.5,0.5,Pre
2011,Round 5,Sat,Apr-9,7:30pm,Cronulla,13,Manly Warringah,19,"M. Cecchin, S. Lyons",Toyota,15133,2011-04-09 19:30:00,0.0,False,0.5,0.5,Pre
2011,Round 5,Sat,Apr-9,7:30pm,Penrith,36,Canberra,10,"G. Badger, B. Suttor",Centrebet,10229,2011-04-09 19:30:00,1.0,False,0.25,0.25,Pre
2011,Round 5,Sat,Apr-9,7:30pm,Warriors,24,Sydney,12,"J. Robinson, C. James",Mt Smart,13312,2011-04-09 19:30:00,1.0,False,0.25,0.5,Pre
2011,Round 5,Sun,Apr-10,2:00pm,Melbourne,38,Parramatta,0,"T. Archer, A. Shortall",AAMI Park,11805,2011-04-10 14:00:00,1.0,False,0.75,0.5,Pre
2011,Round 5,Sun,Apr-10,3:00pm,St George Illawarra,25,Canterbury,6,"S. Hayne, G. Sutton",SCG,31122,2011-04-10 15:00:00,1.0,False,0.75,0.75,Pre
2011,Round 5,Mon,Apr-11,7:00pm,Brisbane,17,Newcastle,6,"J. Maxwell, P. Haines",Suncorp,24522,2011-04-11 19:00:00,1.0,False,0.75,0.5,Pre
2011,Round 6,Fri,Apr-15,7:30pm,Gold Coast Titans,20,Wests Tigers,14,"S. Hayne, A. Devcich",Skilled Park,17221,2011-04-15 19:30:00,1.0,False,0.2,0.6,Pre
2011,Round 6,Fri,Apr-15,7:30pm,Parramatta,14,Canterbury,34,"A. Klein, G. Sutton",ANZ,30687,2011-04-15 19:30:00,0.0,False,0.4,0.6,Pre
2011,Round 6,Sat,Apr-16,5:30pm,Manly Warringah,20,Warriors,10,"T. Archer, B. Suttor",Brookvale,8680,2011-04-16 17:30:00,1.0,False,0.6,0.4,Pre
2011,Round 6,Sat,Apr-16,7:30pm,North Queensland,26,Canberra,18,"G. Badger, S. Lyons",Dairy Farmers,10741,2011-04-16 19:30:00,1.0,False,0.6,0.2,Pre
2011,Round 6,Sat,Apr-16,7:30pm,Sydney,6,Brisbane,24,"M. Cecchin, G. Reynolds",Central Coast,8616,2011-04-16 19:30:00,0.0,False,0.4,0.8,Pre
2011,Round 6,Sun,Apr-17,2:00pm,Newcastle,24,Cronulla,20,"J. Robinson, P. Haines",Ausgrid,12796,2011-04-17 14:00:00,1.0,False,0.4,0.4,Pre
2011,Round 6,Sun,Apr-17,3:00pm,Penrith,10,Melbourne,25,"B. Cummins, C. James",Centrebet,11137,2011-04-17 15:00:00,0.0,False,0.4,0.8,Pre
2011,Round 6,Mon,Apr-18,7:00pm,South Sydney,0,St George Illawarra,16,"J. Maxwell, A. Shortall",ANZ,22771,2011-04-18 19:00:00,0.0,False,0.4,0.8,Pre
2011,Round 7,Fri,Apr-22,7:30pm,Manly Warringah,22,Penrith,16,"J. Robinson, P. Haines",Brookvale,14623,2011-04-22 19:30:00,1.0,False,0.6666666666666666,0.3333333333333333,Pre
2011,Round 7,Fri,Apr-22,7:30pm,Wests Tigers,18,Brisbane,31,"T. Archer, B. Suttor",SFS,19494,2011-04-22 19:30:00,0.0,False,0.5,0.8333333333333334,Pre
2011,Round 7,Sat,Apr-23,7:30pm,Canterbury,36,South Sydney,24,"B. Cummins, T. De Las Heras",ANZ,22352,2011-04-23 19:30:00,1.0,False,0.6666666666666666,0.3333333333333333,Pre
2011,Round 7,Sat,Apr-23,5:30pm,Cronulla,12,North Queensland,30,"G. Badger, S. Lyons",Toyota,7340,2011-04-23 17:30:00,0.0,False,0.3333333333333333,0.6666666666666666,Pre
2011,Round 7,Sun,Apr-24,2:00pm,Canberra,12,Newcastle,22,"M. Cecchin, G. Reynolds",Canberra Stadium,11879,2011-04-24 14:00:00,0.0,False,0.16666666666666666,0.5,Pre
2011,Round 7,Sun,Apr-24,3:00pm,Parramatta,22,Gold Coast Titans,18,"A. Klein, G. Sutton",Parramatta,10052,2011-04-24 15:00:00,1.0,False,0.3333333333333333,0.3333333333333333,Pre
2011,Round 7,Mon,Apr-25,7:00pm,Melbourne,14,Warriors,18,"S. Hayne, G. Morris",AAMI Park,22694,2011-04-25 19:00:00,0.0,False,0.8333333333333334,0.3333333333333333,Pre
2011,Round 7,Mon,Apr-25,4:00pm,Sydney,10,St George Illawarra,24,"J. Maxwell, A. Shortall",SFS,34976,2011-04-25 16:00:00,0.0,False,0.3333333333333333,0.8333333333333334,Pre
2011,Round 8,Fri,Apr-29,7:30pm,Brisbane,20,Canterbury,12,"G. Badger, A. Devcich",Suncorp,30538,2011-04-29 19:30:00,1.0,False,0.8571428571428571,0.7142857142857143,Pre
2011,Round 8,Fri,Apr-29,7:30pm,South Sydney,31,Cronulla,12,"T. Archer, B. Suttor",ANZ,9263,2011-04-29 19:30:00,1.0,False,0.2857142857142857,0.2857142857142857,Pre
2011,Round 8,Sat,Apr-30,5:30pm,Gold Coast Titans,24,Sydney,13,"M. Cecchin, G. Reynolds",Skilled Park,15177,2011-04-30 17:30:00,1.0,False,0.2857142857142857,0.2857142857142857,Pre
2011,Round 8,Sat,Apr-30,7:30pm,Melbourne,42,Newcastle,12,"J. Robinson, C. James",AAMI Park,9460,2011-04-30 19:30:00,1.0,False,0.7142857142857143,0.5714285714285714,Pre
2011,Round 8,Sat,Apr-30,7:30pm,North Queensland,22,Manly Warringah,20,"S. Hayne, G. Morris",Dairy Farmers,14884,2011-04-30 19:30:00,1.0,False,0.7142857142857143,0.7142857142857143,Pre
2011,Round 8,Sun,May-1,2:00pm,Canberra,12,Wests Tigers,49,"A. Klein, G. Sutton",Canberra Stadium,13425,2011-05-01 14:00:00,0.0,False,0.14285714285714285,0.42857142857142855,Pre
2011,Round 8,Sun,May-1,3:00pm,St George Illawarra,30,Parramatta,0,"B. Cummins, T. De Las Heras",WIN Jubilee,19319,2011-05-01 15:00:00,1.0,False,0.8571428571428571,0.42857142857142855,Pre
2011,Round 8,Sun,May-1,2:00pm,Warriors,26,Penrith,18,"J. Maxwell, A. Shortall",Mt Smart,11412,2011-05-01 14:00:00,1.0,False,0.42857142857142855,0.2857142857142857,Pre
2011,Round 9,Sat,May-7,7:30pm,Brisbane,22,Melbourne,29,"S. Hayne, T. De Las Heras",Suncorp,34175,2011-05-07 19:30:00,0.0,False,0.875,0.75,Pre
2011,Round 9,Sun,May-8,2:00pm,Gold Coast Titans,14,Warriors,34,"J. Maxwell, J. Robinson",Skilled Park,17285,2011-05-08 14:00:00,0.0,False,0.375,0.5,Pre
2011,Round 9,Sun,May-8,3:00pm,St George Illawarra,22,North Queensland,8,"M. Cecchin, G. Badger",WIN Jubilee,13056,2011-05-08 15:00:00,1.0,False,0.875,0.75,Pre
2011,Round 9,Mon,May-9,7:00pm,Manly Warringah,20,Canberra,0,"T. Archer, S. Lyons",Brookvale,6148,2011-05-09 19:00:00,1.0,False,0.625,0.125,Pre
2011,Round 10,Fri,May-13,7:30pm,Canterbury,10,St George Illawarra,15,"B. Cummins, T. De Las Heras",ANZ,34322,2011-05-13 19:30:00,0.0,False,0.625,0.8888888888888888,Pre
2011,Round 10,Fri,May-13,7:30pm,Penrith,33,Brisbane,10,"M. Cecchin, P. Haines",Centrebet,11336,2011-05-13 19:30:00,1.0,False,0.25,0.7777777777777778,Pre
2011,Round 10,Sat,May-14,5:30pm,Melbourne,12,Canberra,20,"G. Sutton, C. James",AAMI Park,9628,2011-05-14 17:30:00,0.0,False,0.7777777777777778,0.1111111111111111,Pre
2011,Round 10,Sat,May-14,7:30pm,North Queensland,40,Parramatta,26,"A. Klein, L. Phillips",Dairy Farmers,13610,2011-05-14 19:30:00,1.0,False,0.6666666666666666,0.375,Pre
2011,Round 10,Sat,May-14,7:30pm,South Sydney,29,Wests Tigers,18,"J. Maxwell, S. Lyons",ANZ,18235,2011-05-14 19:30:00,1.0,False,0.375,0.5,Pre
2011,Round 10,Sun,May-15,3:00pm,Cronulla,18,Sydney,4,"S. Hayne, G. Morris",Toyota,14458,2011-05-15 15:00:00,1.0,False,0.25,0.25,Pre
2011,Round 10,Sun,May-15,2:00pm,Newcastle,16,Warriors,25,"T. Archer, B. Suttor",Ausgrid,18158,2011-05-15 14:00:00,0.0,False,0.5,0.5555555555555556,Pre
2011,Round 10,Mon,May-16,7:00pm,Gold Coast Titans,12,Manly Warringah,16,"G. Badger, A. Devcich",Skilled Park,12360,2011-05-16 19:00:00,0.0,False,0.3333333333333333,0.6666666666666666,Pre
2011,Round 11,Fri,May-20,7:30pm,Canberra,20,Canterbury,12,"S. Hayne, C. James",Canberra Stadium,12865,2011-05-20 19:30:00,1.0,True,0.2,0.5555555555555556,Origin
2011,Round 11,Sat,May-21,7:30pm,Wests Tigers,20,Penrith,18,"B. Cummins, B. Suttor",Campbelltown,16172,2011-05-21 19:30:00,1.0,True,0.4444444444444444,0.3333333333333333,Origin
2011,Round 11,Sun,May-22,3:00pm,Sydney,12,Newcastle,10,"M. Cecchin, A. Devcich",SFS,10146,2011-05-22 15:00:00,1.0,True,0.2222222222222222,0.4444444444444444,Origin
2011,Round 11,Sun,May-22,4:00pm,Warriors,12,South Sydney,6,"S. Lyons, P. Haines",Mt Smart,16872,2011-05-22 16:00:00,1.0,True,0.6,0.4444444444444444,Origin
2011,Round 11,Mon,May-23,7:00pm,Parramatta,40,Cronulla,6,"J. Robinson, A. Shortall",Parramatta,10628,2011-05-23 19:00:00,1.0,True,0.3333333333333333,0.3333333333333333,Origin
2011,Round 12,Fri,May-27,8:45pm,Canterbury,28,Gold Coast Titans,6,"A. Klein, T. De Las Heras",Suncorp,32283,2011-05-27 20:45:00,1.0,True,0.5,0.3,Origin
2011,Round 12,Fri,May-27,7:00pm,Manly Warringah,34,Brisbane,10,"B. Cummins, G. Sutton",Suncorp,32283,2011-05-27 19:00:00,1.0,True,0.7,0.7,Origin
2011,Round 12,Sat,May-28,5:30pm,Newcastle,8,Parramatta,6,"G. Badger, B. Suttor",Ausgrid,18723,2011-05-28 17:30:00,1.0,True,0.4,0.4,Origin
2011,Round 12,Sat,May-28,7:30pm,North Queensland,20,Sydney,6,"J. Robinson, A. Devcich",Dairy Farmers,13335,2011-05-28 19:30:00,1.0,True,0.7,0.3,Origin
2011,Round 12,Sun,May-29,2:00pm,Melbourne,14,Cronulla,8,"S. Lyons, P. Haines",AAMI Park,9733,2011-05-29 14:00:00,1.0,True,0.7,0.3,Origin
2011,Round 12,Sun,May-29,3:00pm,St George Illawarra,24,Wests Tigers,18,"M. Cecchin, A. Shortall",WIN Jubilee,19892,2011-05-29 15:00:00,1.0,True,0.9,0.5,Origin
2011,Round 12,Mon,May-30,7:00pm,Penrith,22,South Sydney,10,"S. Hayne, L. Phillips",Centrebet,5703,2011-05-30 19:00:00,1.0,True,0.3,0.4,Origin
2011,Round 13,Fri,Jun-3,7:30pm,Cronulla,16,Brisbane,34,"M. Cecchin, T. De Las Heras",Toyota,14436,2011-06-03 19:30:00,0.0,True,0.2727272727272727,0.6363636363636364,Origin
2011,Round 13,Fri,Jun-3,7:30pm,Parramatta,14,St George Illawarra,14,"A. Klein, G. Sutton",Parramatta,16066,2011-06-03 19:30:00,0.5,True,0.36363636363636365,0.9090909090909091,Origin
2011,Round 13,Sat,Jun-4,7:30pm,Canterbury,4,Manly Warringah,38,"S. Hayne, A. Devcich",ANZ,19830,2011-06-04 19:30:00,0.0,True,0.5454545454545454,0.7272727272727273,Origin
2011,Round 13,Sat,Jun-4,5:30pm,Gold Coast Titans,10,Penrith,23,"T. Archer, L. Phillips",Skilled Park,12262,2011-06-04 17:30:00,0.0,True,0.2727272727272727,0.36363636363636365,Origin
2011,Round 13,Sat,Jun-4,7:30pm,Sydney,13,Warriors,6,"J. Robinson, A. Shortall",SFS,10116,2011-06-04 19:30:00,1.0,True,0.2727272727272727,0.6363636363636364,Origin
2011,Round 13,Sun,Jun-5,2:00pm,Canberra,24,North Queensland,40,"G. Badger, P. Haines",Canberra Stadium,11128,2011-06-05 14:00:00,0.0,True,0.2727272727272727,0.7272727272727273,Origin
2011,Round 13,Sun,Jun-5,3:00pm,South Sydney,6,Melbourne,16,"B. Cummins, C. James",ANZ,11528,2011-06-05 15:00:00,0.0,True,0.36363636363636365,0.7272727272727273,Origin
2011,Round 13,Mon,Jun-6,7:00pm,Wests Tigers,17,Newcastle,16,"J. Maxwell, S. Lyons",Leichhardt,18021,2011-06-06 19:00:00,1.0,True,0.45454545454545453,0.45454545454545453,Origin
2011,Round 14,Fri,Jun-10,7:45pm,St George Illawarra,14,Gold Coast Titans,28,"T. Archer, A. Shortall",WIN Jubilee,10139,2011-06-10 19:45:00,0.0,True,0.875,0.25,Origin
2011,Round 14,Sat,Jun-11,7:30pm,Manly Warringah,24,North Queensland,4,"J. Maxwell, G. Sutton",Brookvale,8452,2011-06-11 19:30:00,1.0,True,0.75,0.75,Origin
2011,Round 14,Sun,Jun-12,2:00pm,Brisbane,25,Canberra,24,"J. Robinson, B. Suttor",Suncorp,21378,2011-06-12 14:00:00,1.0,True,0.6666666666666666,0.25,Origin
2011,Round 14,Sun,Jun-12,4:00pm,Warriors,22,Wests Tigers,26,"A. Klein, A. Devcich",Mt Smart,15889,2011-06-12 16:00:00,0.0,True,0.5833333333333334,0.5,Origin
2011,Round 14,Mon,Jun-13,7:00pm,Melbourne,21,Sydney,4,"G. Badger, T. De Las Heras",AAMI Park,9843,2011-06-13 19:00:00,1.0,True,0.75,0.3333333333333333,Origin
2011,Round 15,Fri,Jun-17,7:30pm,Brisbane,21,St George Illawarra,14,"J. Maxwell, G. Sutton",Suncorp,34185,2011-06-17 19:30:00,1.0,True,0.6923076923076923,0.8076923076923077,Origin
2011,Round 15,Fri,Jun-17,7:30pm,South Sydney,31,Gold Coast Titans,8,"J. Robinson, B. Suttor",ANZ,8021,2011-06-17 19:30:00,1.0,True,0.3333333333333333,0.3076923076923077,Origin
2011,Round 15,Sat,Jun-18,5:30pm,Newcastle,16,Penrith,12,"G. Badger, T. De Las Heras",Ausgrid,16652,2011-06-18 17:30:00,1.0,True,0.4166666666666667,0.4166666666666667,Origin
2011,Round 15,Sat,Jun-18,7:30pm,North Queensland,30,Warriors,10,"M. Cecchin, M. Wise",Dairy Farmers,16081,2011-06-18 19:30:00,1.0,True,0.6923076923076923,0.5384615384615384,Origin
2011,Round 15,Sun,Jun-19,2:00pm,Canterbury,10,Cronulla,26,"S. Lyons, A. Shortall",ANZ,14879,2011-06-19 14:00:00,0.0,True,0.5,0.25,Origin
2011,Round 15,Sun,Jun-19,3:00pm,Wests Tigers,4,Melbourne,12,"A. Klein, A. Devcich",Leichhardt,20486,2011-06-19 15:00:00,0.0,True,0.5384615384615384,0.7692307692307693,Origin
2011,Round 15,Mon,Jun-20,7:00pm,Manly Warringah,22,Parramatta,18,"T. Archer, P. Haines",Brookvale,13959,2011-06-20 19:00:00,1.0,True,0.7692307692307693,0.375,Origin
2011,Round 16,Fri,Jun-24,7:00pm,South Sydney,16,Brisbane,12,"J. Robinson, S. Lyons",nib Stadium,15371,2011-06-24 19:00:00,1.0,True,0.38461538461538464,0.7142857142857143,Origin
2011,Round 16,Fri,Jun-24,7:30pm,Wests Tigers,6,Canterbury,16,"M. Cecchin, A. Shortall",Campbelltown,19252,2011-06-24 19:30:00,0.0,True,0.5,0.46153846153846156,Origin
2011,Round 16,Sat,Jun-25,7:30pm,Canberra,25,Parramatta,12,"J. Maxwell, C. James",Canberra Stadium,13457,2011-06-25 19:30:00,1.0,True,0.23076923076923078,0.34615384615384615,Origin
2011,Round 16,Sat,Jun-25,5:30pm,Gold Coast Titans,12,Cronulla,36,"T. De Las Heras, G. Sutton",Skilled Park,12997,2011-06-25 17:30:00,0.0,True,0.2857142857142857,0.3076923076923077,Origin
2011,Round 16,Sun,Jun-26,3:00pm,Newcastle,18,Sydney,10,"B. Cummins, A. Devcich",Ausgrid,22326,2011-06-26 15:00:00,1.0,True,0.46153846153846156,0.3076923076923077,Origin
2011,Round 16,Sun,Jun-26,2:00pm,Penrith,30,North Queensland,20,"A. Klein, P. Haines",Centrebet,14090,2011-06-26 14:00:00,1.0,True,0.38461538461538464,0.7142857142857143,Origin
2011,Round 16,Sun,Jun-26,2:00pm,Warriors,8,Melbourne,16,"T. Archer, B. Suttor",Mt Smart,13362,2011-06-26 14:00:00,0.0,True,0.5,0.7857142857142857,Origin
2011,Round 16,Mon,Jun-27,7:00pm,St George Illawarra,24,Manly Warringah,6,"S. Hayne, G. Badger",WIN Jubilee,18947,2011-06-27 19:00:00,1.0,True,0.75,0.7857142857142857,Origin
2011,Round 17,Fri,Jul-1,7:45pm,Parramatta,12,Brisbane,16,"J. Maxwell, P. Haines",Parramatta,11079,2011-07-01 19:45:00,0.0,True,0.32142857142857145,0.6666666666666666,Origin
2011,Round 17,Sat,Jul-2,7:30pm,Penrith,20,Canterbury,6,"J. Robinson, B. Suttor",Centrebet,15383,2011-07-02 19:30:00,1.0,True,0.42857142857142855,0.5,Origin
2011,Round 17,Sun,Jul-3,2:00pm,Cronulla,26,South Sydney,4,"S. Lyons, C. James",Toyota,18829,2011-07-03 14:00:00,1.0,True,0.35714285714285715,0.42857142857142855,Origin
2011,Round 17,Sun,Jul-3,3:00pm,St George Illawarra,10,Newcastle,14,"B. Cummins, A. Shortall",WIN Stadium,17205,2011-07-03 15:00:00,0.0,True,0.7666666666666667,0.5,Origin
2011,Round 17,Mon,Jul-4,7:00pm,Sydney,12,Canberra,38,"M. Cecchin, H. Perenara",SFS,9817,2011-07-04 19:00:00,0.0,True,0.2857142857142857,0.2857142857142857,Origin
2011,Round 18,Fri,Jul-8,7:30pm,Parramatta,22,Wests Tigers,6,"B. Cummins, P. Haines",Parramatta,19654,2011-07-08 19:30:00,1.0,True,0.3,0.4666666666666667,Origin
2011,Round 18,Fri,Jul-8,8:30pm,Warriors,22,Gold Coast Titans,6,"G. Badger, A. Devcich",Mt Smart,10780,2011-07-08 20:30:00,1.0,True,0.4666666666666667,0.26666666666666666,Origin
2011,Round 18,Sat,Jul-9,7:30pm,Canterbury,18,Melbourne,28,"S. Lyons, C. James",Adelaide,9963,2011-07-09 19:30:00,0.0,True,0.4666666666666667,0.8,Origin
2011,Round 18,Sat,Jul-9,5:30pm,Cronulla,26,Canberra,12,"J. Robinson, G. Sutton",Toyota,10303,2011-07-09 17:30:00,1.0,True,0.4,0.3333333333333333,Origin
2011,Round 18,Sun,Jul-10,3:00pm,Manly Warringah,36,South Sydney,22,"A. Klein, B. Suttor",Brookvale,19856,2011-07-10 15:00:00,1.0,True,0.7333333333333333,0.4,Origin
2011,Round 18,Sun,Jul-10,2:00pm,Sydney,34,Penrith,26,"M. Cecchin, H. Perenara",SFS,9713,2011-07-10 14:00:00,1.0,True,0.26666666666666666,0.4666666666666667,Origin
2011,Round 18,Mon,Jul-11,7:00pm,Newcastle,12,North Queensland,22,"J. Maxwell, T. De Las Heras",Ausgrid,17212,2011-07-11 19:00:00,0.0,True,0.5333333333333333,0.6666666666666666,Origin
2011,Round 19,Fri,Jul-15,7:30pm,Brisbane,30,Gold Coast Titans,10,"G. Badger, C. James",Suncorp,31035,2011-07-15 19:30:00,1.0,False,0.6875,0.25,Post
2011,Round 19,Fri,Jul-15,8:30pm,Warriors,36,Canterbury,12,"S. Hayne, G. Reynolds",Mt Smart,12012,2011-07-15 20:30:00,1.0,False,0.5,0.4375,Post
2011,Round 19,Sat,Jul-16,7:30pm,North Queensland,18,Wests Tigers,38,"B. Cummins, G. Sutton",Dairy Farmers,12880,2011-07-16 19:30:00,0.0,False,0.6875,0.4375,Post
2011,Round 19,Sat,Jul-16,7:30pm,Penrith,23,Parramatta,22,"J. Maxwell, A. Shortall",Centrebet,17333,2011-07-16 19:30:00,1.0,False,0.4375,0.34375,Post
2011,Round 19,Sat,Jul-16,5:30pm,South Sydney,21,Sydney,20,"B. Suttor, P. Haines",ANZ,14671,2011-07-16 17:30:00,1.0,False,0.375,0.3125,Post
2011,Round 19,Sun,Jul-17,2:00pm,Canberra,0,Melbourne,26,"M. Cecchin, A. Devcich",Canberra Stadium,11853,2011-07-17 14:00:00,0.0,False,0.3125,0.8125,Post
2011,Round 19,Sun,Jul-17,3:00pm,Newcastle,10,Manly Warringah,32,"T. Archer, A. Klein",Ausgrid,21798,2011-07-17 15:00:00,0.0,False,0.5,0.75,Post
2011,Round 19,Mon,Jul-18,7:00pm,St George Illawarra,38,Cronulla,8,"J. Robinson, S. Lyons",WIN Jubilee,16879,2011-07-18 19:00:00,1.0,False,0.71875,0.4375,Post
2011,Round 20,Fri,Jul-22,7:30pm,Canterbury,8,Parramatta,7,"A. Shortall, G. Sutton",ANZ,15126,2011-07-22 19:30:00,1.0,False,0.4117647058823529,0.3235294117647059,Post
2011,Round 20,Fri,Jul-22,7:30pm,Melbourne,26,Brisbane,6,"T. Archer, A. Klein",AAMI Park,22912,2011-07-22 19:30:00,1.0,False,0.8235294117647058,0.7058823529411765,Post
2011,Round 20,Sat,Jul-23,7:30pm,Cronulla,0,Newcastle,18,"G. Badger, T. De Las Heras",Toyota,6513,2011-07-23 19:30:00,0.0,False,0.4117647058823529,0.47058823529411764,Post
2011,Round 20,Sat,Jul-23,5:30pm,Gold Coast Titans,20,North Queensland,28,"J. Maxwell, H. Perenara",Skilled Park,15741,2011-07-23 17:30:00,0.0,False,0.23529411764705882,0.6470588235294118,Post
2011,Round 20,Sat,Jul-23,7:30pm,Wests Tigers,19,Sydney,12,"J. Robinson, A. Devcich",Leichhardt,10178,2011-07-23 19:30:00,1.0,False,0.47058823529411764,0.29411764705882354,Post
2011,Round 20,Sun,Jul-24,3:00pm,Penrith,8,Manly Warringah,12,"S. Hayne, B. Cummins",Centrebet,13832,2011-07-24 15:00:00,0.0,False,0.47058823529411764,0.7647058823529411,Post
2011,Round 20,Sun,Jul-24,2:00pm,South Sydney,16,Warriors,48,"M. Cecchin, C. James",ANZ,11208,2011-07-24 14:00:00,0.0,False,0.4117647058823529,0.5294117647058824,Post
2011,Round 20,Mon,Jul-25,7:00pm,Canberra,24,St George Illawarra,19,"B. Suttor, P. Haines",Canberra Stadium,10425,2011-07-25 19:00:00,1.0,False,0.29411764705882354,0.7352941176470589,Post
2011,Round 21,Fri,Jul-29,7:30pm,Brisbane,46,Cronulla,16,"J. Maxwell, G. Morris",Suncorp,24164,2011-07-29 19:30:00,1.0,False,0.6666666666666666,0.3888888888888889,Post
2011,Round 21,Fri,Jul-29,7:30pm,Manly Warringah,12,Wests Tigers,14,"J. Robinson, A. Klein",Central Coast,20059,2011-07-29 19:30:00,0.0,False,0.7777777777777778,0.5,Post
2011,Round 21,Sat,Jul-30,7:30pm,North Queensland,30,Penrith,18,"T. Archer, C. James",Dairy Farmers,12349,2011-07-30 19:30:00,1.0,False,0.6666666666666666,0.4444444444444444,Post
2011,Round 21,Sat,Jul-30,5:30pm,Sydney,32,Canterbury,28,"B. Cummins, P. Haines",SFS,11926,2011-07-30 17:30:00,1.0,False,0.2777777777777778,0.4444444444444444,Post
2011,Round 21,Sun,Jul-31,2:00pm,Newcastle,50,Gold Coast Titans,20,"G. Badger, A. Shortall",Ausgrid,17327,2011-07-31 14:00:00,1.0,False,0.5,0.2222222222222222,Post
2011,Round 21,Sun,Jul-31,3:00pm,St George Illawarra,24,South Sydney,34,"S. Hayne, A. Devcich",WIN Stadium,18980,2011-07-31 15:00:00,0.0,False,0.6944444444444444,0.3888888888888889,Post
2011,Round 21,Sun,Jul-31,2:00pm,Warriors,29,Canberra,10,"M. Cecchin, G. Sutton",Mt Smart,13615,2011-07-31 14:00:00,1.0,False,0.5555555555555556,0.3333333333333333,Post
2011,Round 21,Mon,Aug-1,7:00pm,Parramatta,18,Melbourne,22,"S. Lyons, T. De Las Heras",Parramatta,10078,2011-08-01 19:00:00,0.0,False,0.3055555555555556,0.8333333333333334,Post
2011,Round 22,Fri,Aug-5,7:30pm,Canterbury,14,North Queensland,6,"J. Maxwell, G. Morris",ANZ,8654,2011-08-05 19:30:00,1.0,False,0.42105263157894735,0.6842105263157895,Post
2011,Round 22,Fri,Aug-5,7:30pm,Wests Tigers,16,St George Illawarra,14,"T. Archer, S. Hayne",SFS,27687,2011-08-05 19:30:00,1.0,False,0.5263157894736842,0.6578947368421053,Post
2011,Round 22,Sat,Aug-6,7:30pm,Brisbane,21,Warriors,20,"A. Klein, G. Sutton",Suncorp,37173,2011-08-06 19:30:00,1.0,False,0.6842105263157895,0.5789473684210527,Post
2011,Round 22,Sat,Aug-6,7:30pm,Cronulla,16,Gold Coast Titans,20,"G. Badger, D. Munro",Toyota,6313,2011-08-06 19:30:00,0.0,False,0.3684210526315789,0.21052631578947367,Post
2011,Round 22,Sat,Aug-6,5:30pm,Melbourne,26,Penrith,6,"B. Cummins, P. Haines",AAMI Park,12162,2011-08-06 17:30:00,1.0,False,0.8421052631578947,0.42105263157894735,Post
2011,Round 22,Sun,Aug-7,3:00pm,Manly Warringah,36,Sydney,8,"M. Cecchin, T. De Las Heras",Brookvale,13743,2011-08-07 15:00:00,1.0,False,0.7368421052631579,0.3157894736842105,Post
2011,Round 22,Sun,Aug-7,2:00pm,Newcastle,40,Canberra,8,"B. Suttor, S. Lyons",Ausgrid,14109,2011-08-07 14:00:00,1.0,False,0.5263157894736842,0.3157894736842105,Post
2011,Round 22,Mon,Aug-8,7:00pm,South Sydney,56,Parramatta,6,"A. Devcich, C. James",ANZ,13908,2011-08-08 19:00:00,1.0,False,0.42105263157894735,0.2894736842105263,Post
2011,Round 23,Fri,Aug-12,7:30pm,North Queensland,16,Brisbane,34,"M. Cecchin, G. Badger",Dairy Farmers,26463,2011-08-12 19:30:00,0.0,False,0.65,0.7,Post
